zoneamento;tam_terreno;forma_terreno;qualidade_geral;condicao;ano_construcao;qualidade_aquecedor;ar_condicionado;tam_primeiro_andar;tam_segundo_andar;tam_sala_estar;qtde_quartos;qualidade_cozinha;qtde_banheiros;qtde_comodos;qtde_lareiras;qtde_carros_garagem;tam_garagem;tam_piscina;qualidade_piscina;mes_venda;ano_venda;preco
RL;929.4016119999999;Reg;6;6;1964;TA;Y;140.840948;0.0;140.840948;3;TA;1;6;0;2;43.850215999999996;0.0;NotAv;2;2009;678019.9999999999
RL;731.611125;Reg;5;6;1961;Gd;Y;106.28103200000001;0.0;106.28103200000001;3;TA;1;6;0;2;42.363768;0.0;NotAv;9;2008;568197.0
RL;891.8688;Reg;4;7;1950;TA;Y;99.127501;0.0;99.127501;2;Gd;2;4;0;2;40.505708;0.0;NotAv;2;2010;519680.0
RM;752.5143;Reg;5;6;1948;Gd;Y;144.835777;0.0;144.835777;2;TA;1;5;0;2;75.437236;0.0;NotAv;6;2007;623209.9999999999
RM;156.07703999999998;Reg;6;5;1973;TA;Y;44.872149;46.823112;91.695261;2;TA;1;5;0;1;24.526392;0.0;NotAv;11;2008;406000.0
RL;884.901075;Reg;5;6;1995;Ex;Y;102.100397;0.0;102.100397;3;Gd;1;6;0;1;32.701856;0.0;NotAv;6;2008;584640.0
RL;1093.189601;Reg;5;6;1946;Ex;Y;71.34950400000001;40.134096;111.4836;3;TA;1;6;0;1;22.29672;0.0;NotAv;5;2008;529830.0
RH;1129.235965;IR1;6;8;1925;TA;N;75.25143;62.430816;137.682246;4;Fa;2;7;0;1;37.1612;0.0;NotAv;3;2008;568400.0
RM;969.9073199999999;Reg;5;8;1904;Gd;Y;89.001074;53.976643;142.97771699999998;3;Gd;2;8;1;2;63.731458;0.0;NotAv;6;2008;639449.9999999999
RL;837.98506;Reg;6;7;1966;TA;Y;108.231995;0.0;108.231995;3;TA;1;6;0;2;45.52247;0.0;NotAv;5;2008;710093.9999999999
RL;743.2239999999999;Reg;5;4;1961;Ex;N;167.2254;0.0;167.2254;6;TA;2;10;0;0;0.0;0.0;NotAv;7;2007;572460.0
RM;1176.616495;IR1;5;8;1915;Gd;Y;81.383028;50.16762;131.550648;4;TA;1;7;1;3;66.89016;0.0;NotAv;6;2008;624833.9999999999
RL;1546.556241;IR1;5;5;1975;TA;Y;158.028003;0.0;158.028003;3;TA;2;6;2;2;56.763732999999995;0.0;NotAv;1;2007;694259.9999999999
RL;865.5772509999999;Reg;7;5;1993;Ex;Y;93.460418;71.44240699999999;164.902825;3;Gd;2;7;1;2;39.483775;0.0;NotAv;7;2009;864779.9999999999
RL;1442.133269;IR1;5;6;1972;Ex;Y;80.268192;0.0;80.268192;3;TA;1;5;1;1;31.401214000000003;0.0;NotAv;8;2009;542010.0
RL;4236.3768;IR2;6;8;1908;TA;Y;121.424221;97.641053;219.06527400000002;5;TA;3;10;1;2;33.44508;0.0;NotAv;9;2008;974400.0
RL;891.8688;Reg;6;7;1976;Ex;Y;101.635882;70.69918299999999;172.335065;3;TA;2;7;1;2;47.566336;0.0;NotAv;8;2007;759219.9999999999
RM;412.02480499999996;Reg;6;5;2003;Ex;Y;78.78174399999999;0.0;78.78174399999999;1;Gd;1;3;0;2;39.019259999999996;0.0;NotAv;11;2007;533890.0
RL;296.917988;Reg;8;5;2003;Ex;Y;135.26676799999998;0.0;135.26676799999998;2;Gd;2;7;1;2;37.1612;0.0;NotAv;5;2006;872899.9999999999
RL;662.212584;Reg;7;5;1941;Gd;Y;85.284954;67.63338399999999;152.91833799999998;4;TA;2;7;2;1;22.29672;0.0;NotAv;8;2007;665839.9999999999
RL;1123.661785;IR1;6;6;1964;TA;Y;134.24483500000002;0.0;134.24483500000002;3;TA;1;7;1;2;59.922435;0.0;NotAv;8;2009;641479.9999999999
RL;1664.82176;Reg;5;4;1955;TA;Y;165.274437;0.0;165.274437;3;TA;1;6;1;2;42.177962;0.0;NotAv;7;2006;690199.9999999999
RL;640.751991;IR1;5;8;1962;Ex;Y;96.61912;0.0;96.61912;3;TA;1;6;0;1;24.15478;0.0;NotAv;4;2010;515620.0
RL;1019.14591;IR1;6;6;1978;TA;Y;95.318478;0.0;95.318478;3;TA;1;5;0;2;53.512128000000004;0.0;NotAv;10;2008;596820.0
RL;754.836875;Reg;6;5;1994;Gd;Y;65.217906;72.371437;137.589343;3;TA;2;6;1;2;31.865729;0.0;NotAv;3;2009;706439.9999999999
RL;966.1912;Reg;7;5;1976;TA;Y;127.27711000000001;0.0;127.27711000000001;3;TA;2;6;1;2;44.500537;0.0;NotAv;6;2009;617119.9999999999
RL;1024.6271869999998;IR1;6;7;1968;TA;Y;140.469336;106.095226;246.56456200000002;4;Gd;2;9;1;2;57.50695699999999;0.0;NotAv;8;2006;1015000.0
RL;709.9647259999999;Reg;7;8;1918;Gd;Y;84.727536;47.752142;132.479678;3;Gd;1;7;1;1;20.067048;0.0;NotAv;6;2007;771196.9999999999
RL;1079.997375;Reg;5;4;1965;Ex;Y;96.526217;0.0;96.526217;3;TA;1;6;0;2;46.823112;0.0;NotAv;4;2010;533890.0
RL;898.557816;Reg;6;5;1984;TA;Y;101.914591;0.0;101.914591;3;TA;2;6;0;2;44.59344;0.0;NotAv;5;2010;617119.9999999999
RL;736.813693;Reg;5;5;1959;TA;Y;106.652644;0.0;106.652644;3;TA;1;6;0;1;62.430816;0.0;NotAv;7;2009;537950.0
FV;802.68192;Reg;7;5;2007;Ex;Y;127.462916;0.0;127.462916;3;Gd;2;6;0;2;49.145687;0.0;NotAv;5;2008;1017354.8
RL;812.90125;IR1;5;6;1970;TA;Y;93.088806;0.0;93.088806;3;TA;1;5;0;2;83.798506;0.0;NotAv;8;2009;602910.0
RL;989.974368;IR1;8;5;2006;Ex;Y;152.91833799999998;0.0;152.91833799999998;3;Gd;2;6;1;3;80.82561;0.0;NotAv;11;2007;1010534.0
RL;647.53391;Reg;4;5;1961;TA;Y;104.05136;0.0;104.05136;3;Fa;1;5;0;2;50.539232;0.0;NotAv;5;2007;523740.0
RL;1371.434086;IR2;5;6;1948;Gd;Y;143.72094099999998;66.89016;215.53496;2;TA;2;7;1;2;62.430816;0.0;NotAv;5;2006;686139.9999999999
RL;923.2700140000001;Reg;7;5;1993;Ex;Y;98.662986;82.404961;181.067947;3;Gd;2;8;1;2;53.326322;0.0;NotAv;6;2010;958160.0
RL;613.1598;Reg;5;5;1962;Gd;N;83.05528199999999;0.0;83.05528199999999;2;TA;1;5;0;1;28.614124;0.0;NotAv;8;2009;444570.0
RL;812.90125;Reg;6;5;1998;Ex;Y;74.694012;81.568834;156.262846;3;Gd;2;7;0;2;48.588269;0.0;NotAv;6;2010;814029.9999999999
RL;826.093476;Reg;5;7;1953;Gd;Y;84.54173;0.0;84.54173;3;Gd;1;5;0;2;38.461842;0.0;NotAv;10;2008;470960.0
RL;1128.214032;Reg;5;7;1949;Gd;Y;96.247508;0.0;117.801004;3;TA;1;6;1;1;26.756064000000002;0.0;NotAv;9;2009;539980.0
RM;531.4051599999999;Reg;5;6;1941;Ex;Y;62.802428000000006;42.270865;105.073293;3;TA;1;5;0;1;18.5806;0.0;NotAv;8;2009;269990.0
FV;836.127;Reg;8;5;2007;Ex;Y;109.997152;132.479678;242.47682999999998;4;Ex;2;11;1;2;51.09665;0.0;NotAv;8;2007;1232116.62
RL;2349.145258;Reg;4;5;1963;Gd;Y;96.61912;0.0;96.61912;3;TA;1;5;0;2;60.20114399999999;0.0;NotAv;1;2007;536935.0
RL;820.705102;Reg;9;5;2004;Ex;Y;135.824186;70.792086;206.616272;4;Ex;2;10;1;3;68.562414;0.0;NotAv;6;2009;1420999.9999999998
RL;1094.5831460000002;IR1;5;7;1961;TA;Y;107.30296499999999;0.0;107.30296499999999;3;Gd;1;6;0;2;53.512128000000004;0.0;NotAv;6;2010;600880.0
RL;650.321;IR1;5;8;1978;Ex;Y;80.268192;0.0;80.268192;3;TA;1;6;0;1;31.215408;0.0;NotAv;7;2009;554190.0
RL;652.550672;Reg;5;5;2005;Gd;Y;101.26427;0.0;101.26427;2;TA;1;5;0;2;41.80635;0.0;NotAv;6;2007;637419.9999999999
RL;1278.159474;IR1;7;5;1990;Ex;Y;110.275861;49.23859;159.514451;3;Gd;2;7;1;2;37.1612;0.0;NotAv;4;2007;761249.9999999999
RL;895.213308;IR1;6;5;1992;Gd;Y;75.065624;72.928855;147.994479;3;TA;2;7;1;2;36.139267;0.0;NotAv;12;2009;722679.9999999999
RL;576.370212;Reg;4;5;1912;TA;N;88.629462;73.857885;207.17369;5;TA;1;10;0;1;40.877320000000005;0.0;NotAv;3;2006;481110.0
RL;664.25645;Reg;5;5;1967;TA;Y;82.869476;0.0;82.869476;3;TA;1;5;0;1;26.756064000000002;0.0;NotAv;7;2009;406000.0
FV;475.57045700000003;IR1;9;5;1999;Ex;Y;158.771227;0.0;158.771227;2;Gd;2;5;1;2;47.008918;0.0;NotAv;1;2008;1335333.9999999998
RL;779.734879;Reg;5;5;1959;Ex;Y;159.049936;0.0;159.049936;4;TA;2;8;0;2;54.626964;0.0;NotAv;6;2006;588700.0
RL;1529.740798;IR1;5;7;1955;TA;Y;81.011416;48.402463;129.413879;3;TA;1;8;0;1;27.8709;0.0;NotAv;4;2008;550130.0
RL;1473.9060949999998;IR1;8;6;1970;Ex;Y;205.965951;0.0;205.965951;4;Gd;2;8;1;2;57.692763;0.0;NotAv;10;2007;1088080.0
RL;1129.70048;Reg;6;4;1953;Ex;Y;139.81901499999998;0.0;139.81901499999998;2;TA;1;6;1;2;46.916015;0.0;NotAv;2;2009;606969.9999999999
RL;749.169792;Reg;5;7;1949;Ex;Y;62.430816;23.411556;85.842372;3;TA;1;6;1;2;53.512128000000004;0.0;NotAv;7;2007;498974.0
RL;1039.027152;Reg;6;5;1978;Gd;Y;85.284954;71.07079499999999;156.355749;3;TA;2;7;1;2;40.877320000000005;0.0;NotAv;7;2009;700349.9999999999
RL;781.685842;Reg;6;8;1963;TA;Y;99.220404;0.0;99.220404;3;TA;1;6;0;1;24.526392;0.0;NotAv;2;2006;627269.9999999999
RL;1234.123452;Reg;5;5;1954;TA;Y;128.484849;0.0;128.484849;3;TA;1;6;1;1;32.887662;0.0;NotAv;6;2008;669899.9999999999
RL;651.993254;Reg;5;5;1979;TA;Y;142.606105;0.0;142.606105;4;TA;2;8;0;2;37.1612;0.0;NotAv;6;2009;482563.48
RL;655.523568;Reg;6;5;1963;TA;Y;91.323649;75.530139;166.85378799999998;4;TA;1;8;1;2;44.872149;0.0;NotAv;10;2008;568400.0
RM;814.294795;Reg;4;6;1936;Ex;N;88.350753;0.0;88.350753;2;TA;1;6;0;1;30.379281;0.0;NotAv;4;2006;432390.0
RL;651.993254;Reg;5;5;1979;TA;Y;104.05136;104.05136;208.10272;6;TA;2;12;0;2;49.052784;0.0;NotAv;6;2009;580389.1799999999
RL;1200.213857;IR1;9;5;2009;Ex;Y;219.622692;0.0;219.622692;2;Ex;2;11;2;3;76.18046;0.0;NotAv;3;2010;2483327.42
RL;649.670679;Reg;5;7;1961;TA;Y;114.82810800000001;0.0;114.82810800000001;3;TA;1;6;1;1;26.756064000000002;0.0;NotAv;6;2006;548100.0
RL;681.90802;IR1;4;6;1971;TA;Y;79.710774;0.0;79.710774;2;TA;1;4;0;1;63.545652000000004;0.0;NotAv;6;2007;446600.0
RL;809.370936;IR1;5;7;1957;TA;Y;121.331318;0.0;121.331318;2;TA;1;5;0;1;70.234668;0.0;NotAv;5;2009;621179.9999999999
RL;731.611125;Reg;7;5;2003;Ex;Y;74.97272099999998;65.217906;140.190627;3;Gd;2;8;1;2;36.510878999999996;0.0;NotAv;7;2006;730799.9999999999
RL;1380.445677;IR1;7;5;2006;Ex;Y;155.14801;0.0;155.14801;3;Gd;2;7;1;3;64.10307;0.0;NotAv;8;2006;974400.0
RL;573.490219;IR1;5;6;1967;TA;Y;83.798506;0.0;83.798506;3;TA;1;6;0;1;26.756064000000002;0.0;NotAv;8;2007;509530.0
RL;921.59776;Reg;5;5;1954;TA;Y;98.755889;0.0;98.755889;3;TA;1;6;0;1;26.01284;0.0;NotAv;2;2010;519680.0
RL;1254.283403;IR1;8;5;2006;Ex;Y;151.989308;0.0;151.989308;3;Gd;2;8;1;3;80.36109499999999;0.0;NotAv;6;2007;1035300.0
RL;1068.3845;IR1;7;7;1936;Gd;Y;94.76106;96.340411;191.101471;3;Gd;1;6;1;1;16.72254;0.0;NotAv;6;2006;1015000.0
RL;825.4431549999999;IR1;5;5;1983;TA;Y;83.798506;0.0;83.798506;2;TA;1;5;0;2;44.965052;0.0;NotAv;6;2006;531860.0
RL;1169.555867;IR2;6;5;2005;Ex;Y;68.934026;68.934026;137.868052;3;Gd;2;8;1;2;36.23217;0.0;NotAv;6;2009;706439.9999999999
RL;1077.6748;Reg;5;5;1960;TA;Y;102.657815;108.60360700000001;211.261422;5;TA;2;12;0;2;44.59344;0.0;NotAv;1;2010;626457.9999999999
RL;862.697258;IR1;5;7;1977;TA;Y;117.801004;0.0;117.801004;3;Gd;1;5;0;1;23.411556;0.0;NotAv;10;2009;582610.0
RM;568.5663599999999;Reg;5;7;1925;TA;N;94.296545;0.0;94.296545;3;TA;1;6;0;1;41.80635;0.0;NotAv;7;2006;357279.99999999994
RH;582.50181;Reg;5;6;1949;TA;N;92.995903;92.995903;185.991806;4;TA;2;8;0;3;80.918513;0.0;NotAv;8;2007;588700.0
FV;278.709;Reg;6;5;2009;Ex;Y;56.856636;56.856636;113.713272;2;Gd;2;4;0;2;49.052784;0.0;NotAv;6;2009;705355.98
RM;185.898903;Reg;4;5;1970;Fa;Y;50.725038;50.725038;101.450076;3;TA;1;6;0;1;26.570258000000003;0.0;NotAv;1;2007;304499.99999999994
C (all);836.127;Reg;2;3;1949;TA;N;44.59344;0.0;44.59344;1;TA;0;4;0;1;28.614124;0.0;NotAv;10;2006;143362.65999999995
RL;1592.3574199999998;Reg;4;6;1956;Ex;Y;114.17778700000001;0.0;114.17778700000001;3;TA;1;6;0;1;26.384452000000003;0.0;NotAv;4;2009;548100.0
RL;1219.351875;IR1;7;5;1991;Ex;Y;84.727536;112.877145;197.604681;4;Gd;2;8;1;3;77.388199;0.0;NotAv;11;2007;966280.0
RL;1024.6271869999998;IR1;6;8;1958;Ex;Y;131.36484199999998;0.0;131.36484199999998;3;TA;1;6;1;2;55.834703000000005;0.0;NotAv;5;2008;716589.9999999999
RL;786.1451860000001;IR1;6;5;1994;Ex;Y;86.957208;72.928855;159.88606299999998;3;Gd;2;7;0;2;43.757313;0.0;NotAv;7;2007;816059.9999999999
RL;815.409631;Reg;5;7;1900;Gd;Y;118.17261599999999;86.213984;204.3866;4;TA;2;9;0;0;0.0;0.0;NotAv;9;2008;592354.0
RL;951.048011;Reg;6;5;2005;Ex;Y;122.260348;0.0;122.260348;3;Gd;2;6;1;2;36.882490999999995;0.0;NotAv;10;2006;690159.3999999999
RL;744.338836;Reg;6;5;1993;Ex;Y;150.224151;0.0;150.224151;2;Gd;2;5;1;2;49.517299;0.0;NotAv;7;2008;783579.9999999999
RL;951.3267199999999;Reg;6;6;1980;TA;Y;156.634458;0.0;156.634458;3;TA;2;7;1;2;56.856636;0.0;NotAv;5;2006;842449.9999999999
RL;1450.308733;IR1;5;6;1977;TA;Y;104.608778;0.0;104.608778;3;Ex;2;6;0;2;50.16762;0.0;NotAv;3;2008;710499.9999999999
RL;1114.743097;Reg;8;5;2003;Ex;Y;114.642302;105.90942;220.551722;4;Ex;2;10;1;3;60.944368000000004;0.0;NotAv;5;2007;1157100.0
RL;919.7397;Reg;7;5;1968;Gd;Y;102.007494;81.75464000000001;183.762134;4;TA;2;9;1;2;45.150858;0.0;NotAv;4;2008;714559.9999999999
RL;1099.785714;Reg;8;5;2001;Ex;Y;166.11056399999998;0.0;166.11056399999998;3;Ex;2;7;1;2;48.495366;0.0;NotAv;6;2009;960190.0
RL;1208.296418;IR1;7;5;1997;Gd;Y;92.252679;115.478429;207.731108;4;Gd;2;8;1;2;59.643726;0.0;NotAv;11;2006;901320.0
RL;829.159275;IR1;8;5;2007;Ex;Y;136.195798;0.0;136.195798;3;Gd;2;7;0;3;56.67083;0.0;NotAv;7;2009;816059.9999999999
RL;845.4173;Reg;5;6;1965;Ex;Y;85.935275;0.0;85.935275;2;TA;1;5;0;1;39.855387;0.0;NotAv;7;2009;477050.0
RL;1084.1780099999999;IR1;9;5;2006;Ex;Y;176.980215;0.0;176.980215;3;Ex;2;8;1;3;73.207564;0.0;NotAv;3;2007;1299199.9999999998
RL;788.467761;Reg;7;5;2004;Ex;Y;139.3545;0.0;139.3545;3;Gd;2;6;0;2;52.95471;0.0;NotAv;8;2009;771399.9999999999
RL;2568.76795;IR2;7;7;1960;Ex;Y;192.216307;0.0;192.216307;4;Gd;2;9;1;2;46.916015;0.0;NotAv;11;2008;982520.0
RL;541.159975;IR1;4;5;1926;Gd;Y;69.39854100000001;0.0;69.39854100000001;1;TA;1;5;0;2;49.052784;0.0;NotAv;6;2006;324393.99999999994
RL;936.740949;Reg;7;5;2003;Ex;Y;111.4836;0.0;111.4836;2;Gd;2;5;0;2;51.561165;0.0;NotAv;8;2009;750693.9999999999
RL;898.836525;Reg;7;5;2005;Ex;Y;103.401039;79.710774;183.11181299999998;3;Gd;2;8;1;2;64.01016700000001;0.0;NotAv;2;2009;1027180.0
RL;813.83028;Reg;7;5;2006;Ex;Y;129.228073;53.047613;182.275686;3;Gd;2;7;0;3;80.639804;0.0;NotAv;8;2006;973583.94
RL;2238.03327;Reg;7;7;1940;Ex;Y;112.133921;111.11198799999998;223.24590899999998;4;TA;2;10;2;1;32.423147;0.0;NotAv;6;2010;992264.0
RL;1174.2939199999998;IR1;6;5;1976;TA;Y;160.536384;0.0;160.536384;4;TA;2;8;0;2;53.326322;0.0;NotAv;7;2006;612653.9999999999
RL;813.365765;IR1;7;5;1999;Ex;Y;94.946866;96.433314;191.38018;3;Gd;2;8;1;2;36.23217;0.0;NotAv;6;2009;868839.9999999999
RL;716.375033;IR1;4;3;1977;TA;Y;133.78032;0.0;133.78032;4;TA;2;8;0;0;0.0;0.0;NotAv;8;2007;608999.9999999999
RL;2322.575;Reg;5;4;1967;TA;Y;151.617696;0.0;151.617696;4;TA;2;8;0;2;53.512128000000004;0.0;NotAv;6;2007;580580.0
RL;1335.480625;IR1;6;6;1958;Gd;Y;124.861632;0.0;124.861632;3;Gd;1;7;1;2;48.774075;0.0;NotAv;1;2009;558250.0
RM;819.40446;Reg;5;6;1890;TA;Y;110.36876399999998;52.118583;173.635707;2;TA;1;7;0;2;42.363768;0.0;NotAv;9;2009;507094.0
RL;758.3671889999998;Reg;5;6;1959;TA;Y;106.28103200000001;0.0;106.28103200000001;3;TA;1;6;1;1;73.950788;0.0;NotAv;3;2006;580580.0
RL;1350.438008;Reg;8;5;2002;Ex;Y;151.338987;0.0;151.338987;3;Gd;2;9;1;3;75.065624;0.0;NotAv;11;2007;1096200.0
RL;1301.199418;IR1;7;5;2002;Ex;Y;86.957208;78.03851999999999;164.995728;3;Gd;2;7;1;2;44.036021999999996;0.0;NotAv;2;2006;781549.9999999999
RL;869.57208;Reg;6;7;1972;TA;Y;128.29904299999998;0.0;128.29904299999998;3;Gd;1;5;1;2;62.802428000000006;0.0;NotAv;3;2010;801849.9999999999
RL;668.9016;Reg;5;8;1950;Gd;Y;80.268192;0.0;80.268192;3;Gd;1;5;0;2;66.89016;0.0;NotAv;7;2007;523740.0
RH;724.6434;Reg;5;5;1965;Gd;Y;89.651395;0.0;89.651395;3;TA;1;6;0;1;27.8709;0.0;NotAv;7;2006;486794.0
RL;668.9016;Reg;5;8;1972;Gd;Y;71.34950400000001;0.0;71.34950400000001;2;TA;1;5;0;1;36.789588;0.0;NotAv;4;2009;543634.0
RL;1028.900725;IR1;5;4;1969;Ex;Y;108.510704;74.3224;182.833104;4;TA;2;7;1;2;49.23859;0.0;NotAv;9;2008;698319.9999999999
RL;873.2882;IR1;6;5;1975;TA;Y;91.04494;0.0;91.04494;4;TA;2;4;0;0;0.0;0.0;NotAv;10;2006;517650.0
RH;662.955808;IR1;6;6;1946;TA;N;90.952037;90.952037;181.904074;4;TA;2;8;0;2;45.708276;0.0;NotAv;8;2007;588700.0
RM;120.7739;Reg;6;6;1980;TA;Y;52.118583;62.059204;114.17778700000001;2;TA;1;5;1;2;42.921186;0.0;NotAv;5;2009;503440.0
RL;689.34026;Reg;5;5;1962;TA;Y;98.198471;0.0;98.198471;3;TA;1;6;0;2;53.512128000000004;0.0;NotAv;4;2007;535920.0
RL;785.03035;Reg;7;5;2003;Ex;Y;124.21131100000001;0.0;124.21131100000001;3;Gd;2;6;0;2;49.331493;0.0;NotAv;10;2007;751099.9999999999
FV;238.946516;Reg;7;5;1999;Ex;Y;64.660488;66.89016;131.550648;3;Gd;2;6;0;2;44.965052;0.0;NotAv;5;2010;629299.9999999999
RL;669.551921;IR1;5;7;1958;Gd;Y;79.710774;0.0;79.710774;2;TA;1;4;0;0;0.0;0.0;NotAv;2;2010;472990.0
RL;1135.9249810000001;IR1;6;7;1977;TA;Y;143.256426;123.56098999999999;266.81741600000004;4;TA;2;11;1;2;57.50695699999999;0.0;NotAv;7;2008;1104320.0
RL;214.42012400000002;Reg;6;6;1976;TA;Y;74.694012;69.11983199999999;143.813844;3;Gd;2;7;1;2;40.877320000000005;0.0;NotAv;7;2007;629299.9999999999
RL;1107.6824689999999;IR1;9;5;2007;Ex;Y;167.2254;0.0;167.2254;2;Ex;2;7;0;2;65.217906;0.0;NotAv;5;2009;970340.0
RL;1051.290348;Reg;7;5;2002;Ex;Y;76.552072;99.40621;175.958282;4;Gd;2;8;1;2;47.38053;0.0;NotAv;2;2010;872493.9999999999
RL;951.048011;Reg;6;5;2005;Ex;Y;72.743049;65.125003;137.868052;3;Gd;2;8;1;2;36.510878999999996;0.0;NotAv;7;2007;726333.9999999999
RL;891.8688;IR1;5;7;1940;Ex;Y;90.673328;30.843796;121.517124;2;TA;1;7;2;1;23.783168;0.0;NotAv;6;2009;649599.9999999999
RL;686.55317;IR1;5;7;1955;TA;Y;102.007494;0.0;102.007494;3;TA;1;6;0;1;24.15478;0.0;NotAv;7;2008;548100.0
RM;550.450275;Reg;3;6;1910;Fa;N;55.7418;34.188303999999995;89.930104;2;TA;1;6;0;0;0.0;0.0;NotAv;5;2009;153873.99999999994
RL;964.5189460000001;Reg;6;5;1958;TA;Y;101.728785;0.0;101.728785;2;TA;1;6;0;1;24.526392;0.0;NotAv;3;2006;568400.0
RL;1003.3524;Reg;4;4;1949;TA;N;66.89016;43.850215999999996;110.740376;4;TA;1;6;0;0;0.0;0.0;NotAv;12;2006;548100.0
RL;210.704004;Reg;7;5;2003;Ex;Y;70.977892;80.082386;151.060278;2;Gd;2;6;0;2;44.036021999999996;0.0;NotAv;7;2009;702379.9999999999
RL;733.190476;Reg;6;5;1979;TA;Y;85.284954;0.0;85.284954;2;TA;2;5;1;1;24.526392;0.0;NotAv;4;2010;403970.0
FV;1081.298017;Reg;7;5;2007;Ex;Y;132.66548400000002;0.0;132.66548400000002;3;Gd;2;6;0;2;44.59344;0.0;NotAv;12;2008;738919.9999999999
RL;1060.394842;IR1;7;8;1910;TA;N;105.53780800000001;82.033349;187.571157;3;Gd;1;8;0;2;49.424396;0.0;NotAv;10;2009;680049.9999999999
FV;246.28585299999997;Reg;7;5;2000;Ex;Y;62.52371899999999;65.868227;128.391946;3;Gd;2;6;0;2;45.52247;0.0;NotAv;4;2006;669899.9999999999
RL;548.1277;IR1;4;7;1923;TA;Y;80.73270699999999;0.0;80.73270699999999;2;Fa;1;4;0;0;0.0;0.0;NotAv;8;2006;347129.99999999994
FV;397.067422;IR1;7;5;2006;Ex;Y;115.29262299999999;0.0;115.29262299999999;1;Gd;1;4;0;2;52.86180699999999;0.0;NotAv;11;2007;811593.9999999999
RL;877.93335;Reg;4;5;1954;Ex;Y;83.05528199999999;0.0;83.05528199999999;3;TA;1;5;0;2;37.1612;0.0;NotAv;5;2007;446600.0
RL;819.0328480000001;Reg;5;6;1963;TA;Y;104.144263;0.0;104.144263;3;TA;1;5;0;2;44.59344;0.0;NotAv;6;2009;564340.0
RL;1126.170166;IR1;7;9;1961;Gd;Y;92.810097;0.0;92.810097;3;Ex;1;6;0;2;54.626964;0.0;NotAv;7;2008;724303.9999999999
RL;1133.695309;IR1;8;5;1998;Ex;Y;118.544228;124.118408;242.662636;4;Gd;2;8;1;3;62.802428000000006;0.0;NotAv;7;2009;1364159.9999999998
RL;295.617346;Reg;7;5;2007;Ex;Y;117.615198;0.0;117.615198;2;Gd;2;6;1;2;36.046364000000004;0.0;NotAv;3;2008;649173.7
RL;1045.15875;Reg;8;5;2002;Ex;Y;106.745547;106.002323;212.74787;4;Gd;2;9;1;2;72.371437;0.0;NotAv;5;2008;1038954.0
RL;940.642875;Reg;5;5;1977;TA;Y;120.95970600000001;40.134096;161.093802;4;Gd;2;8;0;2;50.074717;0.0;NotAv;8;2009;511560.0
RL;1010.7846400000001;Reg;5;5;1950;TA;N;108.13909199999999;0.0;108.13909199999999;3;TA;1;5;0;1;22.29672;0.0;NotAv;8;2008;507500.0
RM;493.31493;Reg;6;8;1910;Gd;Y;92.995903;58.900502;151.89640500000002;2;Gd;1;5;0;1;23.690265;0.0;NotAv;6;2006;475020.0
RL;943.801577;IR1;9;5;2009;Ex;Y;180.23182;0.0;180.23182;3;Ex;2;8;1;3;56.299218;0.0;NotAv;4;2010;1604479.5199999998
RL;1119.1095380000002;IR1;6;6;1976;TA;Y;103.865554;84.727536;188.59309;4;Gd;2;8;1;2;51.189553000000004;0.0;NotAv;6;2007;791699.9999999999
FV;754.836875;Reg;7;5;2006;Ex;Y;72.278534;74.13659399999999;146.415128;3;Gd;2;6;0;2;57.042442;0.0;NotAv;8;2006;799819.9999999999
RL;878.1191560000001;Reg;8;5;1997;Ex;Y;130.714521;91.509455;222.22397599999996;3;Gd;2;7;1;3;80.82561;0.0;NotAv;6;2006;1412879.9999999998
RM;1641.6889130000002;Reg;8;9;1882;Gd;Y;85.099148;76.73787800000001;161.837026;4;Gd;1;8;1;2;39.390871999999995;0.0;NotAv;11;2009;682079.9999999999
RL;906.73328;Reg;6;8;1964;Gd;Y;94.76106;77.202393;171.96345300000002;3;Gd;2;7;1;2;40.877320000000005;0.0;NotAv;7;2007;759219.9999999999
RL;821.819938;Reg;6;5;2005;Ex;Y;69.67725;69.67725;139.3545;3;Gd;2;6;0;2;52.397292;0.0;NotAv;8;2006;706033.9999999999
RL;1157.199768;Reg;10;5;2006;Ex;Y;159.60735400000002;0.0;159.60735400000002;3;Ex;2;7;1;3;73.02175799999999;0.0;NotAv;7;2009;1370249.9999999998
RL;437.758936;IR1;4;7;1946;TA;Y;71.906922;42.363768;114.27068999999999;3;TA;1;5;0;1;28.335415;0.0;NotAv;8;2006;493696.0
RL;990.253077;IR1;5;6;1961;TA;Y;97.54815;0.0;97.54815;3;TA;1;6;0;1;34.188303999999995;0.0;NotAv;1;2006;554190.0
RL;1088.544451;IR1;6;6;1970;TA;Y;133.966126;0.0;133.966126;2;TA;2;6;1;2;57.135344999999994;0.0;NotAv;2;2009;751099.9999999999
RM;909.148758;Reg;3;4;1922;Fa;N;100.056531;0.0;100.056531;3;TA;1;6;1;1;19.509629999999998;0.0;NotAv;5;2006;369460.0
RL;628.210086;Reg;7;5;2006;Ex;Y;112.226824;0.0;112.226824;2;Gd;2;6;0;2;58.714696;0.0;NotAv;2;2010;836359.9999999999
RL;948.168018;Reg;3;3;1952;Fa;N;87.70043199999999;0.0;87.70043199999999;2;Fa;1;4;0;2;49.052784;0.0;NotAv;7;2009;332919.99999999994
